id,sitzung,wahlperiode,in_writing,speaker,speaker_cleaned,speaker_fp,sequence,text,filename,type,speaker_party
2656344,193,17,0,,,,988,Beifall beim BÜNDNIS 90/DIE GRÜNEN,data/txt/17193.txt,poi,
2656345,193,17,0,Katja Dörner (BÜNDNIS 90/DIE GRÜNEN),Katja Dörner,katja-dorner,989,"Wir werden in den Haushaltsberatungen zeigen, dass Konsolidierung des Haushalts und mehr soziale Gerechtigkeit, Konsolidierung und mehr Klimaschutz sowie Konsolidierung und bessere Bildung möglich sind. Ich freue mich auf die Beratungen im Haushaltsausschuss.

Vielen Dank.",data/txt/17193.txt,speech,gruene
2656346,193,17,0,,,,990,Beifall beim BÜNDNIS 90/DIE GRÜNEN und bei der SPD,data/txt/17193.txt,poi,
2656347,193,17,0,Katja Dörner (BÜNDNIS 90/DIE GRÜNEN),Katja Dörner,katja-dorner,991,,data/txt/17193.txt,speech,gruene
2656348,193,17,0,Vizepräsidentin Petra Pau,Petra Pau,petra-pau,992,Das Wort hat der Parlamentarische Staatssekretär Steffen Kampeter.,data/txt/17193.txt,chair,
2656349,193,17,0,,,,993,Beifall bei der CDU/CSU sowie bei Abgeordneten der FDP,data/txt/17193.txt,poi,
2656350,193,17,0,Johannes Kahrs [SPD],Johannes Kahrs,johannes-kahrs,994,"Oh, es redet die Bundesregierung! Jetzt schon!",data/txt/17193.txt,poi,spd
2656351,193,17,0,Vizepräsidentin Petra Pau,Petra Pau,petra-pau,995,,data/txt/17193.txt,chair,
2656352,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,996,"Frau Präsidentin! Meine sehr verehrten Damen und Herren! Wir bewegen uns auf den Schlusspunkt der ersten Lesung dieses Bundeshaushalts zu. Es ist an der Zeit, deutlich zu machen, welche Alternativen es in der Haushaltspolitik gibt.",data/txt/17193.txt,speech,
2656353,193,17,0,Carsten Schneider [Erfurt] [SPD],Carsten Schneider,carsten-schneider,997,"Weniger Schulden, ja!",data/txt/17193.txt,poi,spd
2656354,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,998,"Auf der einen Seite - das ist nicht nur bei der Einbringung des Haushaltsentwurfs, sondern auch in den Beiträgen der Fachminister deutlich geworden - steht die wachstumsfreundliche Konsolidierung durch die christlich-liberale Koalition: Verlässlichkeit, Einhalten von Zusagen, kein Aktionismus, eine Politik von Maß und Mitte, die auch auf den inneren sozialen Zusammenhalt in diesem Land setzt.",data/txt/17193.txt,speech,
2656355,193,17,0,,,,999,Beifall bei der CDU/CSU und der FDP,data/txt/17193.txt,poi,
2656356,193,17,0,Johannes Kahrs [SPD],Johannes Kahrs,johannes-kahrs,1000,Das glauben Sie doch selber nicht!,data/txt/17193.txt,poi,spd
2656357,193,17,0,Sven-Christian Kindler [BÜNDNIS 90/DIE GRÜNEN],Sven-Christian Kindler,sven-christian-kindler,1001,Plattitüden!,data/txt/17193.txt,poi,gruene
2656358,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1002,"Auf der anderen Seite steht die Finanzpolitik der Opposition, die aus zwei Obersätzen besteht: Im ersten Satz wird gesagt, dass zu viele Schulden gemacht werden, und im nächsten Satz werden neue Ausgaben in Milliardenhöhe gefordert. Die einzige Finanzierungsoption ist zusätzliches Abkassieren bei den Bürgerinnen und Bürgern. Das ist der Kern Ihrer Finanzpolitik. Es gibt klare Alternativen: Maß und Mitte auf unserer Seite und mangelnde Solidität und Abkassiererei aufseiten der Opposition.",data/txt/17193.txt,speech,
2656359,193,17,0,,,,1003,Beifall bei der CDU/CSU und der FDP,data/txt/17193.txt,poi,
2656360,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1004,"Wir haben uns in der Haushaltspolitik dieser Legislaturperiode bemüht, nur solche Zusagen zu machen, die wir auch sicher einhalten konnten. Wir haben Jahr für Jahr die Planungen so optimiert, dass wir die Nettokreditaufnahme und auch die Ausgaben senken konnten. Das war eine Gemeinschaftsleistung dieser Koalition und dieses Kabinetts. Das fällt einem nicht in den Schoß.

Ich möchte das mithilfe eines Schaubilds deutlich machen. Ich habe einmal die Entwicklung der Kreditaufnahme seit 2010 aufgezeigt: Wo sind wir gestartet, und wo werden wir verlässlich landen? Ich muss mein Schaubild aufklappen;",data/txt/17193.txt,speech,
2656361,193,17,0,Dr. Gesine Lötzsch [DIE LINKE],Dr. Gesine Lötzsch,gesine-lotzsch,1005,"Dürfen hier Transparente gezeigt werden, Frau Präsidentin?",data/txt/17193.txt,poi,linke
2656362,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1006,"es ist sehr groß, weil der Startpunkt bei 86,1 Milliarden Euro liegt. Das waren die Befürchtungen des Herrn Steinbrück.",data/txt/17193.txt,speech,
2656363,193,17,0,Bettina Hagedorn [SPD],Bettina Hagedorn,bettina-hagedorn,1007,"Nein, der Kanz-lerin!",data/txt/17193.txt,poi,spd
2656364,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1008,Hier sehen Sie die Erfolge des Herrn Schäuble. So unterscheiden sich die Zahlen. Das ist das Ergebnis einer guten Zusammenarbeit und einer erfolgreichen Finanzpolitik.,data/txt/17193.txt,speech,
2656365,193,17,0,,,,1009,Beifall bei der CDU/CSU und der FDP,data/txt/17193.txt,poi,
2656366,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1010,"Wir haben immer wieder gehört, wir würden von der konjunkturellen Entwicklung profitieren. Es ist richtig: Die konjunkturelle Entwicklung ist eine Leistung der Bürgerinnen und Bürger dieses Landes, die durch Fleiß, Innovationsbereitschaft und die Bereitschaft, auch in schwierigen Zeiten die Ärmel hochzukrempeln, entstanden ist. Diese Bundesregierung tut alles, was notwendig ist, damit auch der Rahmen stimmt, damit die Konjunktur brummt.",data/txt/17193.txt,speech,
2656367,193,17,0,Petra Merkel [Berlin] [SPD],Petra Merkel,petra-merkel,1011,Ach Quatsch!,data/txt/17193.txt,poi,spd
2656368,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1012,"Wenn Sie andere Länder Europas betrachten, sehen Sie unterschiedliche konjunkturelle Entwicklungen. Neben dem Fleiß und der Einsatzbereitschaft der Menschen ist eine Bundesregierung wichtig, die diesem Fleiß und dieser Einsatzbereitschaft auch den Freiraum lässt, sich zu entwickeln.",data/txt/17193.txt,speech,
2656369,193,17,0,,,,1013,Beifall bei der CDU/CSU und der FDP,data/txt/17193.txt,poi,
2656370,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1014,,data/txt/17193.txt,speech,
2656371,193,17,0,Vizepräsidentin Petra Pau,Petra Pau,petra-pau,1015,"Kollege Kampeter, erstens fühlt sich das Präsidium benachteiligt, da Sie ihm das Ergebnis Ihrer Arbeit nicht gezeigt haben. Wir konnten also nicht prüfen, ob das eine erlaubte Einbringung von Materialien ist.

Zweitens möchte der Kollege Schneider eine Frage stellen oder eine Bemerkung machen. Gestatten Sie das?",data/txt/17193.txt,chair,
2656372,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1016,"Nein, in diesem Fall nicht. Ich werde mich jetzt allerdings dem Kollegen Schneider widmen.",data/txt/17193.txt,speech,
2656373,193,17,0,,,,1017,Heiterkeit bei der CDU/CSU und der FDP,data/txt/17193.txt,poi,
2656374,193,17,0,Zuruf von der SPD,von der SPD,von-der-spd,1018,Angsthase!,data/txt/17193.txt,poi,spd
2656375,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1019,"Ich glaube, der Kollege Schneider spielt im Rahmen seiner Argumentation im Zusammenhang mit der SPD-Finanzpolitik ein ziemlich scheinheiliges Spiel;",data/txt/17193.txt,speech,
2656376,193,17,0,Carsten Schneider [Erfurt] [SPD],Carsten Schneider,carsten-schneider,1020,Ich habe doch gar nichts gesagt!,data/txt/17193.txt,poi,spd
2656377,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1021,"das muss an dieser Stelle einmal gesagt werden. Wenn Sie die Rede von Frau Hagedorn und die Rede von Herrn Schneider einmal nebeneinanderlegen, dann sehen Sie: Herr Scheider klagt über zu viele Schulden, und Frau Hagedorn fordert, die Ausgaben in den Sozialsystemen weiter hoch zu halten. Man muss sich aber für eines entscheiden.",data/txt/17193.txt,speech,
2656378,193,17,0,,,,1022,Beifall bei Abgeordneten der CDU/CSU,data/txt/17193.txt,poi,
2656379,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1023,"Entweder glaubt man Herrn Schneider, der von zu hohen Schulden spricht, oder man glaubt Frau Hagedorn, die von zu wenig Ausgaben in vielen Bereichen spricht. Wer aber beides sagt, der handelt scheinheilig, der ist nicht verlässlich und dem kann man in der Finanzpolitik nicht trauen.",data/txt/17193.txt,speech,
2656380,193,17,0,,,,1024,Beifall bei der CDU/CSU und der FDP,data/txt/17193.txt,poi,
2656381,193,17,0,Bettina Hagedorn [SPD],Bettina Hagedorn,bettina-hagedorn,1025,Es geht um Nachhaltigkeit und Vorsorge mit Blick auf die Konjunktur!,data/txt/17193.txt,poi,spd
2656382,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1026,"Ich möchte mich jetzt dem Argument von Herrn Poß zuwenden, der gesagt hat - ich glaube, es war am Dienstag -, wir seien von sozialer Ignoranz geprägt.",data/txt/17193.txt,speech,
2656383,193,17,0,,,,1027,Beifall bei Abgeordneten der SPD sowie des Abg. Jörn Wunderlich [DIE LINKE],data/txt/17193.txt,poi,
2656384,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1028,"Das waren Ihre Worte, Herr Kollege Poß. Sie haben weiterhin ausgeführt, wir würden bei den Schwachen in dieser Gesellschaft kürzen.",data/txt/17193.txt,speech,
2656385,193,17,0,Bettina Hagedorn [SPD],Bettina Hagedorn,bettina-hagedorn,1029,"Ja, so ist es auch!",data/txt/17193.txt,poi,spd
2656386,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1030,"Aber dafür haben Sie überhaupt keine Belege,",data/txt/17193.txt,speech,
2656387,193,17,0,Petra Merkel [Berlin] [SPD],Petra Merkel,petra-merkel,1031,"Doch, natür-lich!",data/txt/17193.txt,poi,spd
2656388,193,17,0,Sven-Christian Kindler [BÜNDNIS 90/DIE GRÜNEN],Sven-Christian Kindler,sven-christian-kindler,1032,Sie müssen eben zuhören!,data/txt/17193.txt,poi,gruene
2656389,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1033,"weder im aktuellen Haushalt noch in der erfolgreichen Bilanz der Sozial- und Wirtschaftspolitik.

Herr Kollege Poß, Sie stehen an der Spitze derjenigen, die im Bundesrat verhindern, dass wir für mehr soziale Gerechtigkeit bei den Beziehern von kleinen und mittleren Einkommen sorgen können, nämlich durch die Abschaffung der kalten Progression.",data/txt/17193.txt,speech,
2656390,193,17,0,,,,1034,Beifall der Abg. Stefanie Vogelsang [CDU/CSU],data/txt/17193.txt,poi,
2656391,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1035,"Wer hier das Lied der sozialen Ungerechtigkeit singt, den Menschen keine Lohnerhöhungen gönnt und im Bundesrat gegen die Abschaffung der kalten Progression stimmt, der handelt scheinheilig. Das ist das Marken-zeichen der Finanzpolitik der Sozialdemokratie.",data/txt/17193.txt,speech,
2656392,193,17,0,,,,1036,Beifall bei der CDU/CSU und der FDP,data/txt/17193.txt,poi,
2656393,193,17,0,Sven-Christian Kindler [BÜNDNIS 90/DIE GRÜNEN],Sven-Christian Kindler,sven-christian-kindler,1037,"Fragen Sie einmal in Ihrem Haus nach, wer profitiert! Gucken Sie sich einmal die Zahlen an!",data/txt/17193.txt,poi,gruene
2656394,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1038,"Ich möchte mich nun ein Stück weit dem Argument nähern - ich glaube, auch die Kollegin Hagedorn hat es vorgetragen -, wir würden eine Konsolidierung zulasten der sozialen Sicherungssysteme betreiben.",data/txt/17193.txt,speech,
2656395,193,17,0,,,,1039,Beifall der Abg. Petra Merkel [Berlin] [SPD],data/txt/17193.txt,poi,
2656396,193,17,0,Bettina Hagedorn [SPD],Bettina Hagedorn,bettina-hagedorn,1040,"Ja, genau so ist es!",data/txt/17193.txt,poi,spd
2656397,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1041,"Zuerst einmal möchte ich sagen: Wir geben einen erheblichen Anteil aus dem Bundeshaushalt, aus Steuergeldern in die sozialen Sicherungssysteme.",data/txt/17193.txt,speech,
2656398,193,17,0,Otto Fricke [FDP],Otto Fricke,otto-fricke,1042,49 Prozent!,data/txt/17193.txt,poi,fdp
2656399,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1043,"Das ist der Bärenanteil.

Lassen Sie uns einmal die drei Bereiche anschauen. Worum geht es, und was machen wir mit diesem Geld?

Erstens. Wir haben - ich habe mich gerade bei Daniel Bahr rückversichert - zum ersten Mal riesige Überschüsse in der gesetzlichen Krankenversicherung. Vor diesem Hintergrund ist es doch wohl vernünftig und geboten, dass wir - die Sozialdemokraten sagen, wir haben zu hohe Schulden - überprüfen, ob der Zuschuss, den wir aus dem Bundeshaushalt zur Verfügung stellen und den wir nötigenfalls auch mit Schulden finanzieren, leicht zurückgeführt werden kann. Denn es macht wenig Sinn, viele Schulden im Bundeshaushalt und viele Überschüsse in der gesetzlichen Krankenversicherung zu haben. Fragen Sie einmal Ulla Schmidt und auch Frau Fischer von den Grünen. Die hätten die Probleme, die Daniel Bahr gerade hat, in ihrer Amtszeit gerne gehabt. Überschüsse in den Sozialkassen ermöglichen es,",data/txt/17193.txt,speech,
2656400,193,17,0,Bettina Hagedorn [SPD],Bettina Hagedorn,bettina-hagedorn,1044,Das ist konjunk-turell!,data/txt/17193.txt,poi,spd
2656401,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1045,den steuerfinanzierten Zuschuss leicht und moderat abzusenken. So bleiben Überschüsse und Stabilität in der gesetzlichen Krankenversicherung.,data/txt/17193.txt,speech,
2656402,193,17,0,,,,1046,Beifall bei der CDU/CSU und der FDP,data/txt/17193.txt,poi,
2656403,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1047,"Zweitens. Was die Arbeitslosenversicherung angeht, zeigt sich ein ähnliches Bild. Die Große Koalition hat im Jahr 2007 beschlossen: Wir geben Steuergelder in die Arbeitslosenversicherung, damit der Arbeitslosenversicherungsbeitrag sinken kann. Wir waren der festen Überzeugung: Das ist ein Beitrag für mehr Wachstum und Beschäftigung, weil der Abgabenhebel gerade bei den Beziehern von kleinen und mittleren Einkommen brutal zugeschlagen hat.

Diese Politik war erfolgreich. Der Wirtschaftsminister und die Arbeitsministerin können mit Stolz darauf hinweisen, dass wir, was die Zahl der sozialversicherungspflichtig Beschäftigten in Deutschland betrifft, einen Nachkriegsrekord aufgestellt haben.",data/txt/17193.txt,speech,
2656404,193,17,0,Johannes Kahrs [SPD],Johannes Kahrs,johannes-kahrs,1048,Das liegt aber garantiert nicht an Ihnen!,data/txt/17193.txt,poi,spd
2656405,193,17,0,Bettina Hagedorn [SPD],Bettina Hagedorn,bettina-hagedorn,1049,Ja! Darüber freuen wir uns ja auch!,data/txt/17193.txt,poi,spd
2656406,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1050,"In dieser Situation ist es nicht mehr geboten, einer ausgeglichenen, wahrscheinlich sogar über Überschüsse verfügenden Arbeitslosenversicherung weiterhin einen Steuerzuschuss zu gewähren. Wenn Herr Schneider kritisiert, das Defizit sei zu hoch, müsste er doch eigentlich der Erste sein, der fordert, dass es keine Steuerzuschüsse zur Arbeitslosenversicherung mehr geben darf, weil sie diese nicht braucht und das Beitragsniveau ohnehin ausgesprochen niedrig ist. Das ist solide Finanzpolitik, und das ist geboten und vernünftig.",data/txt/17193.txt,speech,
2656407,193,17,0,,,,1051,Beifall bei der CDU/CSU und der FDP,data/txt/17193.txt,poi,
2656408,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1052,"Das gilt im Übrigen auch im Hinblick auf die Rentenversicherung. Ich habe das Plädoyer der Kollegin Hagedorn für die Absenkung des Rentenversicherungsbeitragssatzes gehört. Wir wollen, dass mehr netto vom Brutto bleibt, insbesondere deshalb, weil wir wissen, dass für die Bezieher kleiner und mittlerer Einkommen die Höhe der Sozialabgaben eine viel größere Bedeutung hat als die steuerliche Belastung.",data/txt/17193.txt,speech,
2656409,193,17,0,Matthias W. Birkwald [DIE LINKE],Matthias W. Birkwald,matthias-birkwald,1053,"Wer heute die Beitragssätze senkt, fördert die Altersarmut!",data/txt/17193.txt,poi,linke
2656410,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1054,"Ich will an dieser Stelle darauf hinweisen, dass wir dafür in Bundestag und Bundesrat politische Mehrheiten brauchen. Ich würde mich freuen, wenn diejenigen, die sich hier für Beitragssatzsenkungen einsetzen, dies auch bei ihren Parteifreundinnen und Parteifreunden im Bundesrat verkünden würden. Wir arbeiten daran genauso hart. Wir wollen diese Beitragssatzsenkung.",data/txt/17193.txt,speech,
2656411,193,17,0,Bettina Hagedorn [SPD],Bettina Hagedorn,bettina-hagedorn,1055,Die haben Sie doch schon längst eingepreist!,data/txt/17193.txt,poi,spd
2656412,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1056,"Mit dieser Beitragssatzsenkung wäre übrigens eine leichte, moderate Absenkung der Höhe des Bundeszuschusses verbunden.",data/txt/17193.txt,speech,
2656413,193,17,0,Bettina Hagedorn [SPD],Bettina Hagedorn,bettina-hagedorn,1057,Das haben Sie doch schon in Ihrem Haushalt!,data/txt/17193.txt,poi,spd
2656414,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1058,"Die Rentenversicherung verfügt aufgrund der erfreulichen konjunkturellen Entwicklung in Deutschland über den höchsten Überschuss in ihrer Geschichte. Die Rücklage ist solide. Wer angesichts dessen behauptet, wir konsolidierten zulasten der Stabilität der sozialen Sicherungssysteme, stellt unter Beweis, dass er weder kompetent noch verantwortungsvoll, noch ein verlässlicher Partner ist, weder in der Wirtschafts- und Sozialpolitik noch in der Finanzpolitik.",data/txt/17193.txt,speech,
2656415,193,17,0,,,,1059,Beifall bei der CDU/CSU und der FDP,data/txt/17193.txt,poi,
2656416,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1060,"Meine sehr verehrten Damen und Herren, lassen Sie mich zum Schluss noch auf zwei Punkte hinweisen.",data/txt/17193.txt,speech,
2656417,193,17,0,Carsten Schneider [Erfurt] [SPD],Carsten Schneider,carsten-schneider,1061,EZB!,data/txt/17193.txt,poi,spd
2656418,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1062,"Herr Kollege Schneider, Sie haben mehr über die Geldpolitik als über die Fiskalpolitik geredet. Dass die deutsche Sozialdemokratie die Zuständigkeit für die Geld-politik hat, ist mir nicht bekannt. Wir haben mit diesem Haushalt deutlich gemacht, dass wir auf nationaler Ebene unsere fiskalpolitischen Hausaufgaben erledigen.",data/txt/17193.txt,speech,
2656419,193,17,0,Carsten Schneider [Erfurt] [SPD],Carsten Schneider,carsten-schneider,1063,Aha!,data/txt/17193.txt,poi,spd
2656420,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1064,"Wir haben mit den Entscheidungen auf europäischer Ebene deutlich gemacht - Fiskalpakt und ESM wurden ja in dieser Woche bestätigt -, dass wir dafür Sorge tragen werden, dass auch europaweit die Hausaufgaben im Bereich der Fiskalpolitik erledigt werden. Das ist die Aufgabe der Politik. Sie sollten keine Schattengefechte mit der EZB führen. Sie sollten endlich konstruktive, vernünftige Beiträge leisten, beispielsweise im Hinblick auf ein Steuerabkommen mit der Schweiz,",data/txt/17193.txt,speech,
2656421,193,17,0,Bettina Hagedorn [SPD],Bettina Hagedorn,bettina-hagedorn,1065,Was? Das ist doch unfassbar!,data/txt/17193.txt,poi,spd
2656422,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1066,"damit wir bei der Konsolidierung weiter voranschreiten können, anstatt Scheingefechte mit Herrn Draghi - er ist sowieso eine Nummer zu groß für Sie - zu führen, meine sehr verehrten Damen und Herren von der Opposition.",data/txt/17193.txt,speech,
2656423,193,17,0,,,,1067,Beifall bei der CDU/CSU und der FDP,data/txt/17193.txt,poi,
2656424,193,17,0,Thomas Oppermann [SPD],Thomas Oppermann,thomas-oppermann,1068,Und für Sie kann er gar nicht groß genug sein!,data/txt/17193.txt,poi,spd
2656425,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1069,"Wachstumsfreundliche Konsolidierung bedeutet im Übrigen auch, Ordnungspolitik zu betreiben.",data/txt/17193.txt,speech,
2656426,193,17,0,Carsten Schneider [Erfurt] [SPD],Carsten Schneider,carsten-schneider,1070,Aha! EZB! Jetzt fängt er an!,data/txt/17193.txt,poi,spd
2656427,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1071,"Vor diesem Hintergrund will ich ganz zum Schluss auf einen Aspekt hinweisen, der in dieser Woche etwas untergegangen ist, nämlich auf den Sachverhalt, dass sich der Staat aus seinen Beteiligungen an Unternehmen zurückzieht. Diese christlich-liberale Koalition hat 5 Prozent der Beteiligungen, die indirekt über die Telekom und die KfW gehalten wurden, zurückgeführt. Wir glauben nämlich, dass die Bürgerinnen und Bürger in diesem Land auch wirtschaftliche Freiheit genießen sollten. Wir wissen, dass dies eine der Kernkompetenzen der sozialen Marktwirtschaft ist. Wirtschaftliche Freiheit und sozialer, innerer Zusammenhalt in diesem Land sind der Markenkern christlich-liberaler sozialer Marktwirtschafts-politik.",data/txt/17193.txt,speech,
2656428,193,17,0,Carsten Schneider [Erfurt] [SPD],Carsten Schneider,carsten-schneider,1072,"Deswegen steigt ihr bei EADS ein, ja?",data/txt/17193.txt,poi,spd
2656429,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1073,Dies unterstützen wir mit diesem Haushaltsentwurf.,data/txt/17193.txt,speech,
2656430,193,17,0,Carsten Schneider [Erfurt] [SPD],Carsten Schneider,carsten-schneider,1074,Was ist mit EADS?,data/txt/17193.txt,poi,spd
2656431,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1075,"Er führt uns einen Schritt weiter auf dem Weg zu einem ausgeglichenen Bundeshaushalt. Alle, die daran interessiert sind, sollten - auch im Interesse der nachfolgenden Generationen -, anstatt herumzumäkeln und zu sagen: Alles ist Mist, diese kraftvolle Gemeinschaftsleistung der christlich-liberalen Koalition zumindest ein Stück weit anerkennen.

Herzlichen Dank.",data/txt/17193.txt,speech,
2656432,193,17,0,,,,1076,Beifall bei der CDU/CSU und der FDP,data/txt/17193.txt,poi,
2656433,193,17,0,"Steffen Kampeter, Parl. Staatssekretär beim Bundesminister der Finanzen",Steffen Kampeter,steffen-kampeter,1077,,data/txt/17193.txt,speech,
2656434,193,17,0,Vizepräsidentin Petra Pau,Petra Pau,petra-pau,1078,Der Kollege Johannes Kahrs hat nun für die SPD-Fraktion das Wort.,data/txt/17193.txt,chair,
2656435,193,17,0,,,,1079,Beifall bei der SPD,data/txt/17193.txt,poi,
2656436,193,17,0,Vizepräsidentin Petra Pau,Petra Pau,petra-pau,1080,,data/txt/17193.txt,chair,
2656437,193,17,0,Johannes Kahrs (SPD),Johannes Kahrs,johannes-kahrs,1081,"Sehr geehrte Frau Präsidentin! Liebe Kolleginnen und Kollegen! Ich schätze den Kollege Kampeter sehr, aber das war eher eine Fünf minus.",data/txt/17193.txt,speech,spd
2656438,193,17,0,Zurufe von der CDU/CSU,e von der CDU/CSU,e-cdu-csu,1082,Nein!,data/txt/17193.txt,poi,cducsu
2656439,193,17,0,Johannes Kahrs (SPD),Johannes Kahrs,johannes-kahrs,1083,"Herumdröhnen alleine ersetzt keine Inhalte. Wir haben in den letzten Reden viel eitles Geschwätz und Gespreize, Herr Fricke, und viel Gedröhne gehört. Wir haben viel gehört, was man eigentlich überhaupt nicht vertreten kann. Herr Michelbach sprach hier von unseren Erfolgen und unseren Verdiensten.",data/txt/17193.txt,speech,spd
2656440,193,17,0,Holger Krestel [FDP],Holger Krestel,holger-krestel,1084,Da hat er recht!,data/txt/17193.txt,poi,fdp
2656441,193,17,0,Johannes Kahrs (SPD),Johannes Kahrs,johannes-kahrs,1085,"Wenn man sich das einmal ansieht und auf die Sach-ebene entschwindet, dann wird man folgende Fragen stellen müssen: Welche Bundesregierung hat die größte Steuerreform in der Geschichte dieser Republik erreicht? Das war Rot-Grün!",data/txt/17193.txt,speech,spd
2656442,193,17,0,,,,1086,Beifall bei der SPD sowie bei Abgeordneten des BÜNDNISSES 90/DIE GRÜNEN,data/txt/17193.txt,poi,
2656443,193,17,0,Johannes Kahrs (SPD),Johannes Kahrs,johannes-kahrs,1087,"Welche Bundesregierung hat die großen Reformen in diesem Land nach vorne getrieben, ob es nun die Agenda 2010, Hartz IV oder die Rente mit 67 war? Immer waren es die Sozialdemokraten.",data/txt/17193.txt,speech,spd
2656444,193,17,0,,,,1088,Beifall bei der SPD,data/txt/17193.txt,poi,
2656445,193,17,0,Norbert Barthle [CDU/CSU],Norbert Barthle,norbert-barthle,1089,Warum schreien Sie so?,data/txt/17193.txt,poi,cducsu
2656446,193,17,0,Johannes Kahrs (SPD),Johannes Kahrs,johannes-kahrs,1090,"Diese Bundesregierung hat nichts, aber auch gar nichts dazu geleistet, schon gar nicht die FDP.",data/txt/17193.txt,speech,spd
2656447,193,17,0,,,,1091,Beifall bei der SPD und dem BÜNDNIS 90/DIE GRÜNEN,data/txt/17193.txt,poi,
